66	229
83	229
78	229
14	229
5	229
21	229
53	230
21	231
15	232
17	233
6	233
63	234
38	234
11	234
21	234
81	235
53	236
111	237
7	238
0	238
46	239
48	239
83	239
68	239
53	240
18	241
6	241
112	242
112	243
113	244
3	245
55	246
99	246
11	246
1	246
49	247
1	248
66	249
68	249
74	250
59	251
25	252
44	253
44	254
104	255
1	255
113	256
0	257
68	258
34	258
54	259
89	260
56	261
76	261
0	261
32	262
17	263
55	264
27	265
114	265
83	266
45	266
16	267
43	268
12	268
104	269
55	270
1	270
21	270
53	271
99	272
36	272
0	272
1	272
115	273
8	274
16	274
116	275
34	276
59	277
29	278
35	278
70	278
21	278
108	279
13	281
117	282
44	283
118	284
79	285
0	286
15	287
119	288
76	288
117	288
70	288
15	289
120	289
6	289
57	290
7	290
15	290
1	291
46	292
52	293
7	293
99	294
59	295
32	296
1	297
6	298
80	299
12	299
0	299
15	300
121	300
60	301
64	302
30	302
122	304
32	304
79	304
36	306
42	307
103	307
9	308
82	309
74	309
42	310
85	310
89	311
123	311
9	311
16	311
67	311
37	312
65	312
1	312
4	313
5	313
72	314
37	315
78	315
1	315
8	316
17	316
46	317
50	317
20	317
54	318
63	319
67	320
7	321
60	322
66	322
30	322
6	323
32	324
78	324
124	325
36	326
17	327
12	328
1	328
107	329
5	329
44	330
69	330
7	331
24	331
0	332
7	333
54	334
14	335
8	336
50	337
20	337
42	338
99	338
54	338
1	338
34	339
74	340
7	341
50	342
5	342
41	343
56	344
68	345
6	346
1	347
44	348
99	348
5	348
21	348
6	349
57	350
125	350
52	350
32	350
15	350
16	350
6	350
44	351
43	352
126	352
20	353
1	354
16	355
1	356
44	231
63	250
80	357
54	358
17	359
123	12
6	12
83	360
54	361
6	362
59	363
127	364
6	365
83	366
14	366
128	367
19	368
64	369
34	369
129	370
32	371
1	372
28	373
130	374
51	375
17	375
0	376
6	376
99	377
37	378
1	378
22	378
80	379
4	379
15	379
17	379
12	379
0	379
85	380
28	381
24	381
6	381
83	382
11	382
0	382
5	382
52	383
24	384
107	384
15	384
1	385
7	386
99	387
131	388
15	389
25	390
132	392
1	392
53	392
6	393
99	394
112	395
103	396
42	397
125	398
52	398
104	399
6	399
25	400
80	401
53	402
104	403
81	403
125	404
24	405
70	405
36	406
117	406
1	407
14	408
18	409
24	410
80	411
55	412
64	413
105	414
77	415
58	33
50	416
13	417
104	417
1	418
65	419
21	420
77	421
133	422
6	423
32	424
49	424
134	425
7	426
25	427
37	428
25	428
1	428
53	428
77	429
68	430
41	431
84	432
15	433
1	433
1	434
105	435
6	435
93	435
0	436
21	436
135	437
6	438
54	440
1	440
22	440
109	441
27	441
68	442
80	443
25	444
80	445
3	445
125	446
136	447
67	447
80	448
117	158
109	449
18	449
27	449
44	450
80	451
66	451
78	451
64	452
36	452
115	453
23	453
31	455
6	456
108	457
6	457
59	458
84	460
121	461
1	463
74	464
1	465
0	466
37	467
40	468
70	468
101	469
7	470
95	471
68	471
22	471
8	472
37	473
15	474
50	475
0	476
55	477
79	477
0	477
53	478
37	479
82	480
8	481
12	481
42	482
54	482
17	484
54	487
112	488
15	490
94	491
21	492
94	493
112	494
17	231
7	495
0	495
140	496
0	497
41	498
28	499
68	500
18	500
6	500
1	500
20	500
6	501
6	502
19	503
76	503
11	503
17	503
34	503
49	503
141	504
1	504
103	505
0	506
1	506
4	507
12	507
63	508
62	509
31	509
7	510
0	510
44	511
142	511
20	511
48	512
54	512
17	512
9	513
0	514
41	515
107	515
15	515
26	516
25	517
123	518
1	519
24	520
15	520
15	521
8	522
83	523
5	523
48	524
50	524
36	524
21	525
109	526
29	526
27	526
14	527
1	527
6	528
54	529
53	529
42	530
68	530
20	530
7	531
112	532
15	533
31	534
54	535
0	535
43	536
55	537
0	537
1	537
7	538
45	540
121	540
1	541
46	542
70	302
1	543
51	544
14	545
53	545
7	546
0	546
144	548
50	549
37	550
41	551
45	551
104	551
15	551
5	551
1	551
80	552
145	553
123	554
75	124
15	555
0	555
99	556
146	557
63	557
11	557
49	557
147	557
48	558
17	558
73	559
86	560
49	561
78	561
59	562
117	563
19	401
22	401
14	564
25	566
79	567
105	568
80	569
50	570
8	571
9	571
74	572
23	573
148	574
149	574
109	575
27	575
92	576
95	577
53	578
23	579
41	580
1	582
68	584
0	584
125	585
77	586
41	587
150	588
117	589
32	590
7	591
11	591
17	591
151	591
25	592
48	593
49	594
11	595
54	596
32	597
36	598
89	599
124	599
6	600
54	601
44	602
19	602
142	602
134	602
21	602
37	603
33	604
6	604
41	605
24	605
152	607
7	608
86	609
0	610
1	610
153	611
78	612
1	613
123	614
42	187
43	615
6	615
54	616
76	616
17	616
117	616
1	616
154	617
78	618
6	618
68	619
48	621
101	621
53	622
15	457
54	623
1	624
68	625
68	627
57	628
53	628
1	630
42	631
83	632
6	633
54	635
7	636
4	636
121	637
1	637
29	638
66	639
0	640
14	640
113	641
6	642
32	643
0	644
11	645
155	645
138	647
30	647
99	648
24	649
20	649
0	650
6	651
59	652
53	653
7	654
68	655
12	655
156	656
78	656
1	656
64	657
157	658
51	658
0	658
117	659
13	660
1	661
117	662
0	664
1	664
123	665
15	666
125	667
158	667
67	668
50	670
58	670
15	671
6	672
52	673
43	674
26	675
68	676
57	677
66	677
83	677
51	677
30	678
1	679
24	680
107	680
74	680
18	681
110	682
14	683
1	683
0	684
44	685
0	685
112	686
9	687
1	687
1	688
21	689
48	690
8	691
116	692
64	692
0	693
1	694
17	696
67	697
15	100
64	698
0	699
13	700
104	701
68	702
32	703
118	704
80	705
68	705
159	705
99	706
54	707
7	708
0	708
68	709
28	710
15	710
30	710
32	711
109	712
27	712
56	713
6	714
24	715
15	715
54	716
53	716
52	717
68	718
90	718
24	719
0	719
108	720
44	721
14	721
37	722
66	723
63	723
7	723
17	724
26	725
109	725
84	725
27	725
6	725
94	726
33	727
53	728
16	729
104	730
20	730
91	241
121	241
7	731
0	731
21	731
24	732
15	732
0	733
124	734
54	735
52	736
86	738
19	739
21	739
22	739
42	740
109	741
27	741
101	742
30	743
132	744
117	744
59	745
52	746
19	746
6	748
80	749
43	749
67	750
160	751
88	752
11	753
155	753
40	754
41	754
15	755
35	756
15	757
110	758
6	759
32	760
25	761
109	762
27	762
25	763
99	764
37	765
1	765
0	766
52	768
54	768
65	769
24	770
0	770
37	771
80	771
43	771
68	772
89	773
1	774
61	775
20	776
13	777
53	777
6	778
144	779
61	780
112	781
21	782
161	783
0	784
1	784
41	785
24	785
15	785
67	786
1	787
68	788
6	788
112	254
117	789
0	790
6	791
40	792
48	792
11	793
0	794
68	795
6	795
162	796
4	798
42	799
18	800
112	801
1	802
21	802
9	803
40	804
6	805
80	806
15	807
7	808
78	809
83	810
127	811
7	812
54	812
79	813
1	814
7	815
11	815
163	815
6	815
17	816
50	818
9	819
37	820
14	820
1	820
164	821
59	821
74	821
117	821
78	821
70	821
134	822
14	823
10	767
165	824
63	824
166	824
129	824
167	825
1	826
36	827
6	827
127	828
25	829
168	830
6	830
123	831
8	831
169	831
9	831
94	831
1	832
62	833
12	834
6	834
20	834
21	834
32	835
43	836
1	837
6	838
1	839
31	840
0	841
111	842
23	842
0	843
1	843
105	844
74	844
43	845
59	846
6	847
1	848
17	849
170	849
0	849
67	850
83	851
9	851
1	851
85	852
49	853
66	854
54	854
59	855
55	856
1	856
6	857
17	858
55	859
92	860
24	860
51	861
29	862
58	862
8	863
36	865
14	866
66	867
80	868
6	868
82	869
41	869
92	869
1	870
11	871
49	871
0	871
19	872
83	872
64	872
0	873
171	874
37	876
25	877
28	878
118	878
6	878
1	879
25	881
0	882
24	883
25	884
1	885
159	886
110	887
74	887
15	888
97	889
125	889
7	890
53	890
1	891
6	892
6	893
94	894
105	895
25	896
25	897
15	898
41	899
57	900
54	900
117	901
53	901
46	902
74	902
17	231
6	231
172	903
1	904
45	905
2	906
7	907
84	907
53	907
44	908
14	908
1	908
53	208
95	909
54	910
53	911
54	912
127	913
70	914
13	915
78	915
127	916
110	917
127	918
55	919
7	919
11	919
58	919
1	919
173	920
174	920
1	920
68	207
17	207
44	921
1	921
83	922
52	923
55	924
0	924
1	924
37	925
48	925
51	925
15	925
17	925
23	925
66	926
54	927
76	927
83	928
57	929
53	930
50	931
6	932
165	933
166	933
41	934
6	935
6	936
38	937
68	937
32	938
21	938
37	939
32	939
24	940
0	940
6	941
175	942
101	942
52	944
117	945
6	945
43	946
176	948
7	948
17	948
12	948
88	948
125	949
98	950
43	951
48	952
4	952
40	953
80	954
109	955
27	955
170	956
9	957
12	958
28	959
0	960
36	961
1	961
95	962
85	963
54	964
38	965
19	966
22	966
74	967
40	968
50	968
54	969
53	969
55	970
16	971
7	972
9	973
1	973
43	974
44	975
53	976
1	977
27	979
17	980
0	981
61	982
172	983
59	984
77	985
93	985
15	986
57	987
16	987
25	988
83	989
17	989
33	989
1	990
7	991
17	991
177	992
17	993
89	994
51	995
124	996
75	997
178	998
179	999
15	999
180	1000
15	1001
1	1001
123	1002
17	1003
43	1004
63	1005
25	1005
54	1006
66	1007
1	1007
67	1007
6	1008
6	1009
83	1010
3	1010
172	1011
1	1012
130	1013
15	1013
3	1014
48	1016
0	1017
3	1017
27	1018
53	1018
9	1019
49	1020
6	1020
40	1021
80	1021
66	1021
1	1022
44	1023
21	1023
64	1024
5	1024
1	1025
9	1026
59	1027
54	1028
132	1029
80	1029
67	1029
80	1031
177	1031
7	1032
0	1032
7	1033
110	1033
68	1035
17	1035
34	1036
1	1037
6	1038
1	1039
91	1040
121	1040
89	1041
44	1042
14	1042
43	1043
56	1044
49	1044
122	1045
6	1046
57	1047
7	1047
66	1048
54	1049
49	1050
31	1051
44	1052
25	1054
15	1055
25	1056
9	1057
1	1058
150	1059
1	1060
51	1061
1	1062
5	1063
9	1064
1	1065
11	1066
49	1066
0	1066
1	1066
88	1067
24	1068
0	1068
26	1069
127	1070
177	1071
6	1072
0	1073
15	1074
107	1075
48	1076
41	1077
24	1077
1	1078
129	1079
38	1080
15	1081
37	1082
181	1082
32	1082
15	1082
1	1082
124	1083
21	1084
83	1085
17	1086
17	1087
7	1088
15	1088
1	1088
13	1089
182	1089
13	1090
183	1091
124	1092
6	1093
64	1094
1	1094
34	1095
1	1096
6	1097
73	1098
6	1099
42	1100
7	1101
84	1101
48	1102
7	1103
30	1104
1	1105
53	1106
6	1107
77	1109
52	1110
7	1110
57	1111
54	1111
125	1112
158	1112
0	1113
91	1114
121	1114
41	1115
104	1115
15	1115
74	1116
54	1117
95	1118
22	1118
43	1119
1	1119
55	1120
1	1121
1	1122
99	1123
54	1124
157	1125
41	1126
45	1126
15	1126
50	1127
1	1128
89	1129
8	1130
60	1131
24	1132
15	1132
0	1132
7	1133
184	1134
0	1134
0	1135
6	1136
68	1137
149	1137
36	1138
36	1139
1	1140
1	1141
15	1142
6	1142
12	1143
6	1143
0	1144
107	1145
132	1146
7	1147
1	1147
185	1148
43	1149
49	1150
127	1151
54	1152
107	1153
1	1155
1	1156
1	1157
37	1158
7	1158
0	1158
36	1005
104	1159
24	1159
63	1160
15	1161
41	1162
43	1163
59	1163
43	1164
4	1164
15	1164
1	1164
186	1164
37	1165
15	1166
8	1167
43	1167
15	1167
68	1168
17	1168
14	1168
77	1169
17	1170
43	1171
0	1172
6	1173
50	1174
82	1175
41	1175
107	1175
40	1176
8	1177
57	1179
55	1179
43	1179
0	1179
1	1180
124	1181
132	1182
117	1182
13	18
99	1183
15	1183
93	1183
25	1184
11	1185
49	1185
132	1186
123	1187
4	1189
99	1190
1	1190
73	1191
1	1192
7	1193
4	1194
12	1194
21	1194
1	1195
15	1196
12	1197
22	1198
78	1199
21	1199
15	1200
83	1201
68	1201
4	1201
12	1201
69	1202
64	1203
106	1204
37	1205
32	1206
49	1206
170	1206
9	1207
99	1208
170	1209
138	1210
103	1210
30	1210
6	1210
8	1211
9	1211
44	1212
7	1212
24	1213
15	1213
10	1214
187	1214
165	1215
105	1216
6	1216
3	1216
7	1217
1	1218
40	1219
1	1220
66	1221
68	1221
188	1222
36	1223
41	692
99	692
44	1225
150	1225
56	1226
80	1227
17	1227
95	516
18	1228
78	1229
127	614
15	1230
17	1230
1	1231
28	124
1	1232
67	1233
52	1234
19	1235
68	1235
58	1235
1	1236
48	1237
19	1238
169	1238
20	1238
21	1238
89	1239
53	1240
0	1241
6	1241
53	1241
99	1242
40	1243
105	1243
48	1244
6	1245
54	1246
0	1247
85	1248
46	1249
173	1250
1	1250
83	1251
1	1251
125	1252
158	1252
17	1252
48	1253
54	1253
105	1254
42	1255
68	1256
75	1257
15	1256
41	1258
15	1258
54	1259
66	1260
28	1260
54	1261
15	1262
8	1263
15	1263
1	1263
55	1032
1	1264
68	1265
15	1266
43	1267
76	1268
11	1268
17	1268
0	1268
155	1268
89	1269
25	1269
189	1269
34	1269
16	1269
53	1270
157	1271
25	1272
121	1273
9	1274
78	1275
0	1275
54	1276
71	1277
0	1277
0	1278
5	1278
46	1279
79	1280
58	1281
79	1282
100	1283
15	1284
17	1284
73	1286
17	1287
1	1288
80	1289
68	1289
12	1289
68	1290
99	1290
24	1290
4	1291
5	1291
11	1292
17	1292
1	1293
52	1294
66	1295
190	1296
53	1297
12	1298
1	1299
11	1300
118	1300
0	1300
155	1300
9	1301
59	1302
52	1303
7	1303
43	1305
11	1305
54	1306
1	1308
42	1309
0	1310
15	1311
6	1311
36	1312
191	1313
17	1313
12	1313
47	1314
43	1316
71	1317
0	1317
135	1319
15	1319
1	1319
42	1320
43	1320
76	1320
24	1320
0	1320
1	1321
9	1322
14	1323
1	1323
4	1324
176	1325
7	1326
30	1327
25	1328
1	1329
192	1330
54	1330
97	1331
123	1331
181	1331
9	1331
25	1332
56	1333
54	1334
53	1335
55	1337
64	1337
1	1337
70	1338
54	1339
85	1340
66	1341
7	1341
54	1341
15	1341
77	1341
74	1341
117	1342
124	1343
4	1344
43	1345
25	1346
23	1346
1	1347
54	1348
53	1348
13	1349
43	1349
17	1350
1	1350
17	1351
6	1352
44	1353
77	1354
1	1355
23	1356
1	1358
193	1359
101	1360
113	1360
24	1361
194	1362
66	1363
9	1364
163	1365
6	1365
37	1366
1	1366
109	1367
27	1367
94	1368
0	1369
134	1370
44	1371
21	1371
67	1372
95	1373
163	1373
36	1373
6	1373
53	1375
124	1376
154	1377
154	464
93	464
112	1379
15	1379
17	1379
9	1380
18	1381
57	1382
15	1382
0	1382
195	1382
1	1382
42	1383
44	1383
7	1384
17	1384
0	1384
78	1385
99	1386
74	1387
112	1388
80	1389
43	1389
6	1391
99	1392
31	1394
89	18
25	18
25	1395
98	1396
25	1397
14	1398
21	1398
117	1399
159	1400
1	1401
7	1403
15	1403
170	1403
4	1404
0	1404
196	1405
42	1406
17	1406
66	1407
15	1408
1	1408
11	1409
0	1409
157	1410
17	1410
103	1411
7	1412
36	1412
197	1412
43	1413
34	1414
0	1415
37	1416
114	1417
41	1418
104	1418
15	1418
91	1419
121	1419
0	1420
16	1421
17	1422
154	1423
31	1424
40	1425
7	1425
0	1425
198	1426
2	1427
37	1428
7	1429
54	1430
54	1431
54	1432
53	1432
53	1433
44	1434
1	1435
8	1436
42	1437
19	1437
24	1438
15	1438
103	1439
20	1439
6	1440
199	1440
27	1441
9	1442
55	1443
58	1443
44	767
21	767
200	1444
43	1446
6	1446
80	1447
3	1447
1	1448
53	1449
1	922
17	1450
16	1451
37	1452
48	1452
52	1452
54	1452
15	1452
17	1452
23	1452
80	1453
21	1453
42	1454
15	1455
55	1456
6	1457
7	1458
25	1459
7	1460
49	1460
78	1460
0	1460
201	1461
43	1461
36	1462
44	1463
181	6
9	6
48	1465
13	1465
67	1465
12	1466
127	1467
117	1468
53	1468
0	1469
1	1470
54	1471
15	1472
120	1472
17	1473
53	1474
89	311
123	311
123	1475
92	1476
9	1477
91	1478
121	1478
6	1479
1	1480
6	1481
68	1482
90	1482
1	1482
68	1483
90	1483
14	1483
50	1484
24	1485
15	1485
3	1485
17	1486
67	1487
27	1488
43	1489
99	1490
17	1490
128	1491
24	1492
61	1493
18	1493
6	1494
127	18
17	1495
32	1496
17	1496
37	1497
43	1497
104	1497
1	124
25	1499
0	1500
11	1501
54	1502
14	1502
176	1503
1	1504
104	1505
15	1505
105	1505
6	1505
77	1506
53	1507
7	1508
28	1509
6	1509
0	1510
0	1511
114	1512
9	18
99	1513
44	1514
68	1514
90	1514
7	1514
14	1514
15	1515
5	1515
7	1516
125	1517
77	1518
67	1519
1	1520
13	1521
4	1521
19	1522
99	1522
22	1522
6	1523
1	1524
202	1525
125	1526
19	1527
76	1527
0	1527
7	1528
0	1529
22	1529
98	100
86	100
28	1530
25	1531
0	1532
203	1533
67	1534
0	1535
66	1536
71	923
0	923
1	1537
4	1538
0	1539
5	1539
3	1540
204	1541
25	1542
54	1543
11	1544
48	1545
99	1546
127	1547
74	1547
60	1548
0	1549
14	1549
186	1550
57	1551
54	1551
117	1551
0	1552
2	1553
6	1554
9	1555
82	1556
41	1556
6	1556
27	1557
15	1558
37	1559
59	1559
205	1560
82	1561
6	1561
206	1562
17	1563
44	1564
1	1564
48	1565
54	1565
14	1565
57	1566
36	1566
73	1566
25	1567
15	1568
120	1568
64	1569
83	1570
12	1570
4	1571
5	1571
37	1572
1	1573
207	1574
6	1575
59	1576
80	1577
76	1578
181	1579
15	1580
208	1581
41	1582
11	1583
0	1583
176	1585
68	1585
15	1586
15	1587
111	1588
37	1589
7	1590
0	1590
103	1591
52	1592
62	1593
80	1594
17	1594
0	1595
45	1596
108	1596
81	1596
6	1596
6	1597
24	1598
0	1599
15	1600
6	1601
24	1602
6	1602
6	1603
156	1604
1	1604
31	1604
36	1605
186	1606
61	1607
80	1608
17	1608
0	1609
37	1610
24	1610
15	1610
17	1610
1	1610
66	1612
117	1613
14	1613
132	1614
117	1614
6	1615
44	1616
116	1617
107	1618
6	1619
124	1620
17	1621
209	1622
24	1623
5	1623
1	1623
70	923
95	1624
108	1625
67	1626
78	1627
6	1628
82	1629
17	1630
5	1630
199	1631
119	1632
170	1632
84	1633
117	1634
1	1635
123	1636
95	1637
78	1637
132	1638
36	1639
15	1640
36	1641
17	1642
79	1642
44	1643
45	1643
14	1643
49	324
117	324
78	324
54	1644
73	1645
123	1647
15	1648
6	1648
68	1649
7	1649
25	1650
27	1651
74	1652
11	1653
49	1653
6	1654
59	1655
113	1656
0	1657
116	1658
15	1659
1	1660
11	1661
18	1662
55	1663
48	1663
24	1663
1	1663
210	1664
15	1665
121	1665
59	1666
9	1666
54	1667
11	1668
15	1668
70	1668
13	1669
7	1670
1	1671
1	1672
21	1673
43	1675
211	1676
54	1677
44	1679
212	1680
7	1681
0	1681
1	1681
69	1682
9	1683
36	1684
25	1685
77	1685
0	1685
111	1685
1	1685
67	1685
11	1686
213	1686
155	1686
37	1687
54	1688
95	1689
45	1689
17	1690
9	1691
24	1692
0	1692
85	1693
10	1693
48	1693
7	1693
24	1693
0	1693
0	1695
5	1695
15	1696
83	1697
11	1697
88	1697
21	91
25	1698
91	1699
92	1699
15	1699
68	1700
90	1700
107	1700
146	1701
123	1702
9	1702
29	1702
131	1703
77	1703
170	1704
9	1705
9	1706
199	1706
165	1707
68	1707
181	1707
12	1707
1	1707
184	1708
68	1709
21	1709
127	1710
7	1711
54	1711
51	1711
183	1711
1	1711
66	1712
59	1712
134	1713
27	1713
174	1714
9	1716
1	1716
1	1717
132	1718
62	1719
1	1719
54	1720
0	1721
44	1722
14	1722
41	1723
15	1723
195	1724
14	1725
24	1726
0	1726
75	1727
6	1729
53	1730
56	1731
11	1731
0	1731
124	1732
77	1733
7	1734
34	1734
132	1735
53	1736
59	1737
6	1738
9	1739
43	1740
83	1742
142	1742
0	1742
5	1742
20	1742
54	1743
21	1744
55	1745
7	1745
0	1745
1	1745
17	1746
12	1746
65	1747
68	1747
11	1747
50	1747
49	1747
170	1747
0	1747
36	1748
104	1749
6	1749
7	1750
0	1751
20	1752
4	1753
5	1753
25	618
29	1754
3	1754
36	1755
105	1755
30	1756
93	1757
70	1758
11	1759
77	1760
123	1761
44	1761
66	1761
83	1761
99	1761
1	1762
11	1763
36	1764
60	1765
55	1765
1	1765
36	1766
214	1767
79	1768
190	1768
15	923
157	1769
22	1769
103	1770
24	1771
15	1771
29	1772
6	1773
43	1774
6	1775
34	1776
29	1777
0	1778
63	1779
7	1779
57	1780
0	1780
117	1781
78	1781
2	1782
99	1783
18	1783
9	1783
0	1784
44	1785
68	1785
129	1785
21	1785
76	1786
121	1787
1	1787
66	1788
4	1788
7	1790
67	1792
28	1793
1	1794
64	1795
9	1796
1	1797
21	1798
19	1799
51	1800
54	1801
25	1802
16	1802
9	1803
70	1804
132	1805
215	1806
28	1807
64	1807
15	1807
70	1807
21	1807
24	1808
0	1808
63	1809
216	1809
21	1811
1	1812
17	637
1	1813
85	1814
0	1816
54	1817
7	1818
0	1818
217	1819
6	1819
10	1820
55	1820
11	1820
0	1820
218	1821
88	1821
68	1822
0	1822
1	1823
54	1824
135	1825
0	1825
58	1826
6	1826
25	1827
7	1828
54	1828
6	1830
8	1831
68	1831
169	1831
12	1831
104	1832
15	1832
15	1833
43	1834
104	1835
91	1836
15	1837
6	743
113	1838
9	1840
77	1841
3	1842
7	1843
54	1843
99	1844
37	1845
1	1845
22	1845
6	1846
1	1847
45	1848
110	1848
48	1849
55	91
15	91
121	91
0	91
6	91
57	1850
7	1851
0	1851
132	1852
79	1852
67	1852
6	1853
40	1854
82	1856
7	1858
54	1859
6	1860
104	1861
6	1861
15	1862
0	1862
10	1863
49	1863
80	1864
17	1864
13	1865
104	1866
1	1868
11	1869
49	1869
0	1869
155	1869
48	1870
0	1871
54	1873
66	1874
99	1875
78	1876
1	1877
42	1878
48	1878
4	1878
17	1878
5	1878
54	1879
7	1880
54	1880
44	1881
24	1882
74	1882
6	1883
113	1884
83	1885
12	1885
1	1885
50	1886
36	1886
210	1886
1	1887
97	1888
54	1889
54	1890
1	1891
68	1892
44	1893
188	1894
6	1894
70	1894
22	1894
0	1895
48	1896
59	1897
219	1897
7	1898
49	1899
0	1900
0	1901
15	1902
107	1903
79	1904
7	1905
105	1906
66	1907
41	1908
7	1909
0	1909
1	1910
43	1911
101	1911
154	1911
94	1911
15	1912
63	1913
7	1914
1	1915
54	1916
50	524
36	524
15	213
42	1917
37	1919
109	1920
27	1920
6	1921
1	1922
15	1923
125	1924
15	1925
220	1925
27	1925
31	1925
55	1926
99	1927
17	1927
1	1927
36	1928
127	1929
6	1930
134	1931
46	1932
83	1933
64	1933
50	1934
80	1935
99	1935
15	1935
146	1936
95	1936
53	1937
186	1938
44	1939
132	1940
221	1940
77	1941
28	1942
22	1942
153	1944
6	1946
80	767
6	767
24	923
21	1948
15	1949
171	1950
36	1951
1	1952
17	1953
105	1954
77	1955
37	1956
99	1957
25	1958
51	250
14	250
77	1960
52	1961
54	1961
36	1962
76	1963
117	1963
117	1964
80	1965
95	1965
83	1966
66	1967
52	1968
117	1968
6	1969
112	1970
54	1970
95	1971
62	1972
32	1973
1	1973
6	1974
0	1975
0	1976
0	1977
38	1978
22	1979
54	1980
59	1032
176	1981
33	1981
105	1982
6	1982
124	1983
201	1984
43	1984
6	1986
6	1987
19	1988
54	1988
89	1989
16	1989
27	1990
70	1993
42	1994
44	1994
19	1994
7	1994
17	1994
0	1994
3	1994
80	1995
62	1995
1	1997
125	1998
17	1998
68	1999
15	1999
12	1999
0	2000
35	2001
43	2002
24	2002
105	2002
74	2002
193	2004
1	2005
6	2006
116	2007
87	2007
20	2007
4	2008
24	2008
1	2009
0	2010
1	2010
15	2012
1	2013
50	2
6	2014
31	2014
81	2015
117	2016
110	2017
1	2017
53	2017
0	2018
95	2019
59	2020
31	2021
78	2023
44	2024
59	2025
15	2025
43	2026
64	2026
62	2026
6	2026
11	2027
0	2027
55	2028
83	2028
223	2029
6	2029
174	2030
16	2031
9	2032
25	2033
59	2034
17	2035
17	2036
105	2036
6	2036
62	2037
0	2038
1	2039
30	2040
195	2041
103	2042
48	2043
15	2043
1	2043
67	2043
37	2044
1	2044
25	2045
123	2046
55	2046
7	2046
76	2046
0	2046
36	2047
6	2048
127	2049
74	2049
145	2050
89	2051
6	2052
48	2053
68	2053
44	2054
1	2054
48	2055
24	2055
17	2056
31	2058
53	2059
6	2060
113	2061
117	2062
17	2063
104	2064
15	2064
121	2064
224	2065
54	2065
24	268
15	268
26	2066
64	2067
21	2067
6	2068
68	2069
6	2070
6	2071
37	2072
123	2072
160	2072
93	2072
80	2073
66	2074
25	2075
157	2076
4	2076
5	2076
3	2076
66	2077
24	2077
4	2079
42	2080
27	2081
53	2082
1	2083
41	1050
64	1050
17	1050
6	2084
7	2085
109	2086
27	2086
80	2087
18	2088
62	2088
54	2089
45	2090
80	2091
41	2092
107	2092
6	2093
7	2094
91	2095
121	2095
15	2096
0	2096
53	2097
6	2098
7	2099
57	2100
104	2100
64	2100
17	2100
21	2100
63	2102
